Table S9. Genome-wide gene and transposable-element differential expression in Col-0 after 24-h 37°C heat stress. Gene-level results.								
								
Gene ID	Mean normalized count (baseMean)	log2 fold change (HS / NS)	log2FC SE	Wald statistic	P value	BH-adjusted P value	BH-adjusted P available after DESeq2 independent filtering	DE call
AT1G53023	0.179969275323225	1.39329879422585	4.0804728567969	0.341455229117628	0.732760903698832		False	NS
AT1G33440	68.113219616222	-0.126455287329348	0.304262684859557	-0.415612211493229	0.677693789486925	0.731826646505572	True	NS
AT1G74720	1377.41976617923	0.0194790687783301	0.136858830066257	0.1423296455837	0.886819631099524	0.90915683651843	True	NS
AT1G72290							False	NS
AT1G53230	90.6168734011706	-1.63236313222291	0.333779523947931	-4.89054305343654	1.0055816020123e-06	2.96140872625117e-06	True	Down
AT1G01970	893.044694551175	-0.640578963082528	0.115350677125893	-5.55331775281567	2.80297881255631e-08	9.61055742496374e-08	True	NS
AT1G12860	891.321602109255	-1.20258583511963	0.110272933753959	-10.905539502584	1.08448035746061e-27	1.20889744227272e-26	True	Down
AT1G11400	664.416083260959	0.667586717987396	0.127555532209518	5.23369474003559	1.66154774054656e-07	5.29614191197267e-07	True	NS
AT1G53705							False	NS
AT1G75560	2328.40803110122	1.28052019955521	0.0974677099195241	13.1378915192785	1.99714359879214e-39	3.43709850146083e-38	True	Up
AT1G56225							False	NS
AT1G27290	510.053143301966	-0.395366680701429	0.125225832048548	-3.15722941691577	0.00159275980865958	0.00316251661211442	True	NS
AT1G16740	901.512731672238	0.279686503772754	0.150823736972378	1.85439314385888	0.0636829349768715	0.0939340960979603	True	NS
AT1G64060	560.397918538524	-1.10348958674445	0.136422238989417	-8.08878079497036	6.02649179772051e-16	3.63412495046811e-15	True	Down
AT1G15470	527.154881125792	-0.643754063586673	0.133112155098815	-4.836177906584	1.32359468232628e-06	3.84820515199432e-06	True	NS
AT1G01800	1641.07913404055	-0.0207277853278823	0.135571683261463	-0.152891701491283	0.878483680219273	0.902438553622426	True	NS
AT1G27260							False	NS
AT1G30560	4.65499119354767	-5.45723727157584	1.61488613188782	-3.37933255095594	0.000726620562906423	0.00151783244025912	True	Down
AT1G41830	2197.98293974235	-1.16155120533075	0.101831470802878	-11.4066034416731	3.87569328717625e-30	4.78649121403356e-29	True	Down
AT1G31490	8.67811807157192	1.4912465149872	0.924327262024026	1.61333174542724	0.10667245316634	0.148629414913226	True	NS
AT1G34490	0.698456986986528	-2.72176577108389	3.2556380337471	-0.83601608743686	0.403145852804482		False	NS
AT1G08440	13.5398121513389	2.65573812067759	0.712733081746226	3.72613281001482	0.000194439981524204	0.000439806471068647	True	Up
AT1G04440	1598.36900264565	0.295842997893266	0.097008821071096	3.04965048154176	0.00229107824635363	0.00443459614930591	True	NS
AT1G49520	207.404049448429	0.606428398341562	0.179771259155696	3.37333343043643	0.000742639637391338	0.00154953557834065	True	NS
AT1G44608	21.4486697348406	-1.58856190471402	0.52180245567568	-3.04437414472686	0.00233164965466208	0.00450765500556217	True	Down
AT1G54370	688.955131524203	-0.397204349582317	0.115636671602986	-3.43493412665867	0.000592697884166815	0.00125418122822101	True	NS
AT1G12600	6.88117315354054	-2.53144375853767	1.09848783404396	-2.30448046858966	0.0211956875032884	0.0345964756969444	True	Down
AT1G74920	4295.30258092846	0.359073116018284	0.0885199484039691	4.05640900714967	4.98329636658306e-05	0.000121445003750408	True	NS
AT1G08150	1.82014094509767	4.52144296201412	2.11739122803374	2.13538381672283	0.0327296714897426	0.0514630735754977	True	NS
AT1G36100							False	NS
AT1G77080	847.779903541896	-0.437354760041741	0.141505727481874	-3.09072125789228	0.00199670979746382	0.00389793469682794	True	NS
AT1G15610	0.578456410927748	-2.44584581566223	3.97191984661739	-0.615784283196246	0.538036901787176		False	NS
AT1G56050	1480.90831983304	-0.0377527109907522	0.0951089855348767	-0.396941580003587	0.691410541258386	0.744002652511498	True	NS
AT1G55365	1.12220994470174	2.66892822756532	2.52000962316695	1.05909445862005	0.289556763382351	0.35590605183921	True	NS
AT1G15130	1881.55020125555	0.573635833249846	0.158268331965778	3.6244511212381	0.000289575776677966	0.000640579963907001	True	NS
AT1G26220							False	NS
AT1G48720	417.815285579562	12.3751575399619	1.18585311441757	10.4356579997178	1.70428858462312e-25	1.7080013205427e-24	True	Up
AT1G09932	87.1606235329599	-2.81851389270112	0.365757505810703	-7.70596323499601	1.29860013961335e-14	7.25820386444636e-14	True	Down
AT1G49420							False	NS
AT1G15670	379.791869235234	-0.211538035421184	0.166675993536122	-1.26915718894659	0.204385006610842	0.263035190883611	True	NS
AT1G78895	241.321379283147	0.435825730424371	0.221464254286619	1.96792810572637	0.0490763104357573	0.0742899131964935	True	NS
AT1G15460	108.207430695776	1.84771553152501	0.266437277885944	6.93489869805673	4.06512354767467e-12	1.89711052492145e-11	True	Up
AT1G22530	1920.76642851212	-0.357620575820344	0.0880936897201995	-4.05954815783295	4.91677669911203e-05	0.000119884957900477	True	NS
AT1G05780	124.567564952665	1.13485077900787	0.227373840985989	4.99112287537862	6.00292930435885e-07	1.81247096830585e-06	True	Up
AT1G17840	2131.6274584817	-0.411220633925852	0.101156054337413	-4.06521029926888	4.79891705151653e-05	0.000117178415541878	True	NS
AT1G18080	12424.52891911	-0.170397915705007	0.0730107290294564	-2.3338750067303	0.0196022678037585	0.0322507187346294	True	NS
AT1G66970	3137.92837267021	-1.24077237364244	0.117800804771594	-10.5328004850917	6.09924219240368e-26	6.23263868973434e-25	True	Down
AT1G47265	2.42433190030433	2.22685412055829	1.63962340643181	1.35814975062135	0.174416171489572	0.229478806202482	True	NS
AT1G25280	1021.22795860293	0.0175162216484964	0.118073627805144	0.148349991222454	0.882066564496332	0.905352003946896	True	NS
AT1G48000	18.5383379893746	0.123991495213152	0.5743367761098	0.215886393437998	0.829076303481928	0.86227395904068	True	NS
AT1G53330	72.8688729577469	0.840829118485399	0.282411812651243	2.97731568163461	0.00290784430947629	0.00553524720070755	True	NS
AT1G62700	35.2307969881186	-0.283113794994882	0.396058055418459	-0.714829028526525	0.474714695629604	0.542161985527135	True	NS
AT1G20135							False	NS
AT1G64650	1423.01686097261	-1.10742120531792	0.109156083078267	-10.1452999602769	3.47708562388008e-24	3.29551673115925e-23	True	Down
AT1G61562							False	NS
AT1G23210	14.0253338735998	-1.01191171909667	0.751832006297664	-1.34592796079505	0.178325750416961	0.233863746585963	True	NS
AT1G49320	69.256250203824	-1.14298895078324	0.318411025699445	-3.5896651137393	0.00033110305362152	0.000726731557824938	True	Down
AT1G66400	84.4578017681623	0.813304099563513	0.319658751455278	2.54428854477115	0.0109500588293238	0.0188927015733923	True	NS
AT1G58280	334.647317102007	-0.604020028223958	0.197137874699696	-3.06394714432259	0.00218437499469857	0.0042397256489395	True	NS
AT1G01060	1547.83231857179	-5.90656351106623	0.167991037631188	-35.1599918326217	8.17875458950234e-271	4.34782593977944e-268	True	Down
AT1G53010							False	NS
AT1G60320							False	NS
AT1G65300	5.19339956891017	2.04516169850104	1.22146130407798	1.67435652007399	0.0940605526092444	0.133142990504044	True	NS
AT1G24280	852.419717427604	-1.39046552724786	0.125503854713413	-11.07906629978	1.5851697581505e-28	1.8276766367145e-27	True	Down
AT1G71696	530.129014384583	0.956648655908399	0.141109135415504	6.7794948434167	1.20596801901039e-11	5.45146767777148e-11	True	NS
AT1G09690	17205.5371850769	0.759705929831725	0.0739902379903721	10.2676508478129	9.85757668688035e-25	9.57810517886076e-24	True	NS
AT1G14780	112.985417408458	0.523167239593659	0.252717268864391	2.07016814460112	0.0384366012483886	0.0595364138218047	True	NS
AT1G03120	12.0698339735192	1.61055821554731	0.703124424793529	2.29057355818673	0.0219880896975902	0.0357773827877673	True	Up
AT1G31000							False	NS
AT1G26665	1323.67381483066	1.97347774453522	0.130661731782342	15.1037164257295	1.53057891445206e-51	3.85822010448073e-50	True	Up
AT1G51380	379.229286588983	2.90612304933415	0.174411232166542	16.6624764542639	2.45639396338186e-62	8.47934435671297e-61	True	Up
AT1G37150	11.7681252097261	0.805160612455048	0.770602623451342	1.04484540793403	0.296094424440774	0.362755854833156	True	NS
AT1G05310	89.7032300959548	-1.80996492461468	0.303782766951913	-5.95808953475359	2.5520369592117e-09	9.58245615103789e-09	True	Down
AT1G43130	486.300568487211	0.239774307625244	0.143261808550228	1.67367918953207	0.0941936658488458	0.133315635690219	True	NS
AT1G04110	292.437467674635	-2.60439062131063	0.201590134206265	-12.9192365071093	3.50603103871714e-38	5.7722831733098e-37	True	Down
AT1G13620	5.89196996607268	-5.79487141327478	1.63590572663539	-3.54230156354624	0.000396651732250328	0.000861121947444627	True	Down
AT1G24440	197.818471979898	-0.95537307413669	0.216479646620418	-4.41322354804039	1.01842740266255e-05	2.68964675717527e-05	True	NS
AT1G01440	527.965379782511	-0.18897044245467	0.130521258144678	-1.44781352203334	0.147669210009313	0.198301495556461	True	NS
AT1G66200	15378.9759407662	-1.19984919844416	0.0828411663604509	-14.4837313519161	1.53531200429861e-47	3.46161486963537e-46	True	Down
AT1G09900	728.91728446567	-0.00161419949251341	0.12848644912741	-0.0125631885967425	0.989976289464798	0.991751220907895	True	NS
AT1G14455	1.86109125661981	-4.13242517721147	2.01887433533938	-2.04689569076957	0.0406683272991639	0.0626928551134552	True	NS
AT1G01630	1301.30795898348	-0.768788580231771	0.111284626290214	-6.90830895389702	4.9046491988686e-12	2.28000423892994e-11	True	NS
AT1G20440	9430.14017675007	-0.0675379973914302	0.124351045986136	-0.543123677455515	0.587044651311749	0.649730829493831	True	NS
AT1G77460	727.548825958058	-0.373955650221365	0.180970011744423	-2.06639567858065	0.0387911336495986	0.0600466868879059	True	NS
AT1G65040	965.986359252795	0.755170493301232	0.118808527042426	6.35619775869759	2.06808751401146e-10	8.47717435061378e-10	True	NS
AT1G71430	164.320339649631	0.480091511662484	0.207257816718652	2.31639761174459	0.0205365690389694	0.0336190929001729	True	NS
AT1G18790							False	NS
AT1G14830	2147.57068366607	-0.285269515273323	0.0848992004514154	-3.36009660581635	0.00077915222462796	0.00162147712201392	True	NS
AT1G11990	31.3730194219528	-0.392263704756045	0.411126838864043	-0.954118456094676	0.340023684847725	0.407313299395457	True	NS
AT1G77750	426.722485573534	-0.111396079205143	0.152274310548968	-0.731548734671964	0.464444048387274	0.53251680049465	True	NS
AT1G52620	136.960706701675	-0.439669681772181	0.221188110524149	-1.98776363128334	0.0468378377594291	0.0711987516604857	True	NS
AT1G52930	1608.04166045674	1.41566810959197	0.0919473379174624	15.3965100203637	1.72744325175772e-53	4.61204212818617e-52	True	Up
AT1G21430							False	NS
AT1G48060	8.32890917077498	2.27105045893489	0.950104609887165	2.39031621918412	0.0168338718167628	0.0280256024497598	True	Up
AT1G58270	1407.02890274974	-4.28282709120431	0.127955684316039	-33.4711749157318	1.26643526221067e-245	4.52174094665726e-243	True	Down
AT1G64790	5399.25738362621	0.647374013007912	0.338327103423746	1.91345596157306	0.0556897061164164	0.0833047242194168	True	NS
AT1G59885							False	NS
AT1G34410	1.20248365377432	3.9268187651934	2.65911721427617	1.47673774744161	0.139745949511751	0.188848864773478	True	NS
AT1G01550	1802.47621427155	-1.06491882540629	0.0997352411715976	-10.6774577661477	1.29776988345084e-26	1.36642830774256e-25	True	Down
AT1G69270	26.0490785746091	-1.40189737970758	0.497683385326295	-2.8168458522851	0.00484977959734566	0.00889491892415111	True	Down
AT1G23100	200.61545067531	1.77939395733009	0.204725707724297	8.69159998082114	3.57370443210407e-18	2.46156514324197e-17	True	Up
AT1G70940	2179.0493349119	0.00553701829127174	0.147006329352869	0.0376651693545853	0.969954647108199	0.976198202201285	True	NS
AT1G06810	8.01711547841164	4.14429597673394	1.17803298290932	3.51797957855051	0.000434845825079671	0.00093926698217209	True	Up
AT1G32220	1460.50061562165	-0.417025695176515	0.101419364194165	-4.11189419781935	3.92426139002299e-05	9.68394687148028e-05	True	NS
AT1G03650	133.369354902915	1.30738836562957	0.241934303985379	5.40389826532652	6.52079380251009e-08	2.16653374088398e-07	True	Up
AT1G17330	232.453209870509	-0.894156425814543	0.182102731800676	-4.91017579457984	9.09947815879142e-07	2.69303125713978e-06	True	NS
AT1G16090	89.2524246826458	-1.88702760838536	0.324690066135358	-5.81178115747677	6.18116118613742e-09	2.24174860362006e-08	True	Down
AT1G32160	1048.77654435856	-2.16938177907417	0.132184668872907	-16.4117503003316	1.57595880054452e-60	5.1785833003607e-59	True	Down
AT1G65090	0.144614102731937	-0.530254557416642	4.0804728567969	-0.129949291669319	0.896606545775759		False	NS
AT1G78520	2.31360967676574	-4.44573729431426	2.23454129074063	-1.98955253712977	0.0466402489786293	0.0709299450773535	True	NS
AT1G68325							False	NS
AT1G55870	691.535388275462	1.66603898198494	0.141329911790712	11.7882970482009	4.48518474398522e-32	5.98742128602759e-31	True	Up
AT1G50900	1060.6301149248	-0.311833686300105	0.105703917652275	-2.95006744523809	0.00317704567045256	0.00600326117919164	True	NS
AT1G10590	2376.80919959264	0.346281570314078	0.126401309066679	2.73954101322961	0.00615250380116355	0.0110761736853879	True	NS
AT1G73050	5.14213042037198	2.09564937560093	1.30947433187679	1.60037453548047	0.109515520715259	0.152156480807901	True	NS
AT1G10200	1421.62001876072	-0.90668625676644	0.126970286008546	-7.14093261714329	9.26997892557572e-13	4.53675196108065e-12	True	NS
AT1G74300	94.6177792109352	-3.19709555133075	0.311747413357861	-10.2554036195346	1.11907492839095e-24	1.08426530728912e-23	True	Down
AT1G07250	725.534642828906	-0.819682607821815	0.129754903317142	-6.3171609462679	2.66412090584685e-10	1.08238961123757e-09	True	NS
AT1G10370	516.003760882012	-1.64925648048547	0.156261061766429	-10.5544942664647	4.84240202163187e-26	4.97167129448402e-25	True	Down
AT1G09575	38.5756617634033	-1.31205596269462	0.460376021431701	-2.84996590094836	0.00437239164225489	0.00808755531323139	True	Down
AT1G52618	40.2601893561772	0.372424866968327	0.361037149253976	1.03154167857209	0.302286873795394	0.368963038672045	True	NS
AT1G05610	13.998329699985	-1.6187467563081	0.647532011466136	-2.49987140040066	0.0124238396411601	0.0212212132735332	True	Down
AT1G09150	1237.16531601058	1.27708600412192	0.101961586773099	12.5251680023761	5.43760881522903e-36	8.38674907014242e-35	True	Up
AT1G18690	229.356739771285	0.448147209155941	0.193453921930726	2.31655788977191	0.020527827519341	0.0336070825292688	True	NS
AT1G57777							False	NS
AT1G71730	1048.92511806749	0.585078764078805	0.12584009525119	4.6493827178923	3.32929932344087e-06	9.2673374930594e-06	True	NS
AT1G24390	0.43377031921406	-2.03004254761345	3.87899553224286	-0.523342326831623	0.600736050893312		False	NS
AT1G61688							False	NS
AT1G34310	0.535878623433371	2.77893175089163	4.00085016354414	0.694585309945705	0.487315220966976		False	NS
AT1G55440	8.58703587210938	0.927477137562524	0.823348097671823	1.1264702501714	0.259966526114406	0.323581832442313	True	NS
AT1G72530	113.469984821207	1.80812367167578	0.278815888669592	6.48500944585149	8.87262262379672e-11	3.75465909086264e-10	True	Up
AT1G62930	236.214996639919	0.564640718146045	0.175223644323478	3.2224002663914	0.0012712141281545	0.00256084078936522	True	NS
AT1G50480	5634.28635817252	-0.22090421275657	0.0827684788776629	-2.66894131379508	0.00760907440329373	0.0134822811551435	True	NS
AT1G20540	625.9598746587	0.290547629213105	0.121652530373131	2.38834020403803	0.0169246666431042	0.0281650000303541	True	NS
AT1G58150	434.425796819974	3.25452330343673	0.155842489684103	20.8834144656809	7.57783510457384e-97	5.41125287676464e-95	True	Up
AT1G23060	48.7955818698862	-0.777315960948298	0.351988357275674	-2.20835702341004	0.0272193951652299	0.0434268621543704	True	NS
AT1G23910							False	NS
AT1G71330	89.9514677307744	2.5673801300433	0.288624487975289	8.89522627845463	5.8300384481426e-19	4.18817356626028e-18	True	Up
AT1G48510	34.1477216361732	-1.58952039016914	0.562552170477351	-2.82555196404337	0.00471992315576743	0.00867337545953821	True	Down
AT1G66370	0.399484817079339	2.33639331497154	4.02667072070269	0.580229543716905	0.561759833027238		False	NS
AT1G24520	1.69623450263353	2.32977027738921	2.19945752202448	1.05924767996646	0.289486995724005	0.355863715915192	True	NS
AT1G58225	12.8785990475005	-6.92340223954343	1.37332591191225	-5.04133955348089	4.62284359097453e-07	1.41006556780411e-06	True	Down
AT1G76680	1858.56453749738	-2.27746829003364	0.153213683307753	-14.8646533446951	5.59035047386026e-50	1.35083195995642e-48	True	Down
AT1G34245	263.138254881962	0.506864928948478	0.162741372853485	3.1145425410956	0.00184230388141035	0.0036210330663954	True	NS
AT1G57565							False	NS
AT1G77420	267.961133305837	-0.0556777123361859	0.191241528455771	-0.291138189418219	0.770945633407164	0.813343393268629	True	NS
AT1G27310	3143.14816636524	1.47322913401298	0.108152797811372	13.6217385386777	2.97402610969483e-42	5.65537778983463e-41	True	Up
AT1G35255	8.55838693094991	-0.228290694484623	0.883342558798155	-0.258439596519868	0.796067660645939	0.83374329398766	True	NS
AT1G24020	4184.45996086804	-0.481391307796348	0.140994993520122	-3.41424397971724	0.000639592729708675	0.00134697924818125	True	NS
AT1G72960	15.9801216088792	0.134598836595965	0.680031071951684	0.197930421340406	0.843099502220457	0.873819431225587	True	NS
AT1G28210	316.523854798302	2.06701759699628	0.155626053272165	13.2819508914834	2.94617039112664e-40	5.228359651078e-39	True	Up
AT1G14840	863.319568475297	-1.16413818092778	0.123030705278304	-9.46217595269754	3.01600524004797e-21	2.44241290969626e-20	True	Down
AT1G35620	882.907680927342	-0.737527205015252	0.110581952330472	-6.6695079031628	2.56662560348165e-11	1.13449404446578e-10	True	NS
AT1G72210	97.8855699669737	-1.06224248713485	0.249487961832769	-4.25769034838992	2.06549772550169e-05	5.26767980697776e-05	True	Down
AT1G14685	845.922061134775	-0.160354517209581	0.110336336700699	-1.45332464358104	0.146133638143303	0.196581504339206	True	NS
AT1G66070	885.77703934826	0.645674382343768	0.116132856778567	5.55979074530894	2.70098292382068e-08	9.27680021588491e-08	True	NS
AT1G02070	2.16142105291057	-3.26295570549982	1.92556516029094	-1.69454442404162	0.090161877567543	0.128239041273011	True	NS
AT1G70300	723.934764609589	-0.0519101116903326	0.112471975441364	-0.461538187505163	0.644412530326221	0.702402904746155	True	NS
AT1G78922	4.63160353668421	5.87818894513339	1.59506813465768	3.68522749430695	0.000228498449040446	0.000513011722003337	True	Up
AT1G33470	1554.6849430767	0.0116400516868016	0.128279003622288	0.0907401161383761	0.927699094029844	0.9423131810701	True	NS
AT1G55947							False	NS
AT1G55540	789.405896262186	0.345447129340062	0.186242234983299	1.8548270180018	0.0636209325275712	0.0938600029555694	True	NS
AT1G78890	455.65298571776	-1.32973230239448	0.141059655008478	-9.4267372362038	4.23043645250035e-21	3.40169750644415e-20	True	Down
AT1G59940	61.1852576974616	-3.40563447393454	0.435127340612522	-7.82675358698555	5.00628949423792e-15	2.86988874385717e-14	True	Down
AT1G01910	1290.84211923928	-0.0943649167507846	0.104443476506894	-0.9035022569797	0.36625939093813	0.434821694790171	True	NS
AT1G01570	87.14874668005	-0.114892933141625	0.289390661963863	-0.397016725978434	0.691355126554237	0.743976488413426	True	NS
AT1G08730	70.3531758892449	0.298973377289686	0.323346598928941	0.924621994726437	0.355162567987962	0.423237043889584	True	NS
AT1G68185	252.754338492725	-0.167204622542872	0.200970809623404	-0.831984619339464	0.405417626177834	0.474713678581799	True	NS
AT1G16080	4108.43319500741	0.426468293819616	0.0939015190674101	4.54165489605618	5.58143544722981e-06	1.52002616995255e-05	True	NS
AT1G04940	119.202609445628	-0.142673831532677	0.253304385248385	-0.563250539041294	0.57326429302672	0.637131965145195	True	NS
AT1G02340	48.9071327970363	-0.249131549798082	0.370986392563136	-0.671538241812155	0.50187770612511	0.568569733184547	True	NS
AT1G62880	189.945483317534	0.148617355251626	0.209575268153944	0.709135942235602	0.478240120497664	0.545615230949309	True	NS
AT1G67930	732.784919213113	-0.67736328287941	0.152090044973169	-4.45369901099645	8.44034012907221e-06	2.25019298526318e-05	True	NS
AT1G51170	292.608821294349	0.627491807232142	0.179358598787222	3.49853205519603	0.000467826850276781	0.00100460986645611	True	NS
AT1G71970	152.172875670006	-1.7160981292141	0.244752123603117	-7.01157605478788	2.35648334216558e-12	1.11827982733603e-11	True	Down
AT1G05385	687.259290665785	1.43281648114782	0.134482766132356	10.6542758031737	1.66535761809634e-26	1.7427246255512e-25	True	Up
AT1G47845	1.73464934296573	-4.03017329075576	2.42631685793502	-1.66102513675223	0.0967083983771417	0.136430872558706	True	NS
AT1G67560	652.834144234976	-1.30554238945968	0.119575308633858	-10.9181603156658	9.43882646619984e-28	1.05413448517476e-26	True	Down
AT1G26320							False	NS
AT1G01680	8.92010180850818	-0.854408466279704	1.06526553112139	-0.802061496705221	0.422517386005096	0.490891739097324	True	NS
AT1G67025							False	NS
AT1G64160	5.32854669793404	-5.65251656247836	1.67218646850063	-3.38031473699624	0.00072402867670192	0.00151281456931289	True	Down
AT1G51780							False	NS
AT1G65660	2645.5195413583	1.784557792682	0.0909172471032926	19.6283746983071	8.85006547551993e-86	5.04074443584257e-84	True	Up
AT1G51600	409.069108724213	-0.715099639583568	0.135385579813301	-5.28194834759877	1.27817238591002e-07	4.12248076253733e-07	True	NS
AT1G71500	5695.46056029393	-0.156486731191434	0.0850329779996706	-1.84030637139441	0.0657232704995859	0.0966575726602172	True	NS
AT1G70780	3013.6695546451	-0.679421630778855	0.113086892919287	-6.00796089838436	1.8787113410082e-09	7.13373534914257e-09	True	NS
AT1G66160	107.853260935629	-0.516712456977856	0.263343434626691	-1.96212393793046	0.0497480566114874	0.0752258539987359	True	NS
AT1G73120	76.8372397300143	-0.156669516553813	0.33332786356219	-0.470016262305605	0.638343398994697	0.696740009615875	True	NS
AT1G48090	2738.85786742405	-0.502711969749023	0.382306481768387	-1.31494492958553	0.188528411251952	0.245400840895048	True	NS
AT1G70760	186.629984481389	-0.626221564867653	0.20154447946251	-3.10711345970724	0.00188923874090998	0.00370451931457646	True	NS
AT1G47765							False	NS
AT1G48820	12.8118622425352	-2.03123303192897	0.915235395078149	-2.21935585408115	0.0264625244984625	0.0423237621884214	True	Down
AT1G18300	84.8177549227264	0.330984525962773	0.277746708463302	1.19167758204597	0.233387691542345	0.294653808163183	True	NS
AT1G73680	815.341506036257	0.552919101123328	0.111338366157131	4.96611473840918	6.83075505603284e-07	2.04845584117359e-06	True	NS
AT1G35040							False	NS
AT1G02810	485.630373747796	0.0790626525175238	0.142973887019615	0.552986661869779	0.580272543537717	0.643485990474192	True	NS
AT1G54460	751.347832040658	-0.812801566315137	0.119974591928474	-6.77478083692677	1.24594987694511e-11	5.62370055778884e-11	True	NS
AT1G21990	0.504480664396637	1.24826796331119	3.72924948156346	0.334723640636631	0.737833566503561		False	NS
AT1G06180	167.980683792613	-1.00714819279912	0.270495884333022	-3.72334017311393	0.000196604338739436	0.000444491918658425	True	Down
AT1G75660	2841.27285561232	0.628730881841594	0.125394655866435	5.01401656631436	5.33053940927041e-07	1.61475451118864e-06	True	NS
AT1G48620	1294.07470053301	-1.51789099299279	0.151621934856537	-10.0110250830726	1.36332510996623e-23	1.2548466056411e-22	True	Down
AT1G74250	1671.70798548701	0.66384712608395	0.103349883545193	6.42329824971364	1.33352848857589e-10	5.56536435863791e-10	True	NS
AT1G07740	140.631311559968	1.0737023390968	0.295374686207896	3.63505198390996	0.000277924588671544	0.000616859529615947	True	Up
AT1G77140	572.286842546958	-0.0933360809557296	0.131153697016995	-0.711654212413356	0.476678927670395	0.54396380802992	True	NS
AT1G73170	1479.41460856483	0.0239370844125988	0.106794687606204	0.224141152983794	0.822647471541127	0.857115540688451	True	NS
AT1G67500	495.087055060517	0.111938062338337	0.18023731351526	0.621059314273789	0.534560597504989	0.600589827799847	True	NS
AT1G26350							False	NS
AT1G32510	4.51406074162684	-1.30494104032256	1.40464324032624	-0.929019556609604	0.352878951355511	0.420920981018526	True	NS
AT1G22890	111.590197564413	-1.92072170151177	0.331253735342201	-5.79833975163351	6.69746589675875e-09	2.42202236103194e-08	True	Down
AT1G23830	0.722854546714432	-2.76694901835831	3.1804550375493	-0.869985264904226	0.384308456824725		False	NS
AT1G76510	442.907507325958	0.0130465432017377	0.13744700281494	0.0949205361669741	0.924377944664029	0.939697823910118	True	NS
AT1G08010	341.752949463295	-0.338523666344334	0.18424527713402	-1.83735329127646	0.0661577574674008	0.09725470866682	True	NS
AT1G05840	810.163618774814	0.977161377430556	0.121028677281205	8.07380035361504	6.8143263691423e-16	4.09578681916136e-15	True	NS
AT1G55200	148.665972709923	-0.607171985728218	0.212997117930587	-2.85061127412103	0.00436352793620999	0.00807178435586263	True	NS
AT1G17070	587.885924089491	0.372716626364123	0.138977083621156	2.68185672524348	0.00732148089562271	0.0130131856739049	True	NS
AT1G78090	201.190621894158	-0.876351589052004	0.200981238590158	-4.36036515248603	1.29845580523492e-05	3.39064073494485e-05	True	NS
AT1G70810	449.716941900308	-0.529317673824731	0.241521624287043	-2.19159537116912	0.0284087364786695	0.045179749637198	True	NS
AT1G64750	698.455663717225	0.250434346024796	0.131566658798449	1.90347880163502	0.0569780971866467	0.0850194084526655	True	NS
AT1G46984	0.899846376616127	3.52455298697385	3.38131909645108	1.04236035891233	0.297244637929521	0.363941356768861	True	NS
AT1G11460	5.72993062531018	-2.38181538082851	1.23017168941899	-1.93616500957964	0.0528474944655251	0.079455581836735	True	NS
AT1G78440	4.7157331314313	-5.47406812687901	1.57787431464177	-3.46926753042545	0.00052187949362643	0.00111308855621714	True	Down
AT1G79570	1271.3622325572	0.169219599330227	0.13542739838929	1.24952263236867	0.211473980887505	0.270861517952075	True	NS
AT1G09157	29.9849001531875	5.09623038143228	0.781498446154964	6.5211011058386	6.97931170216563e-11	2.97981607244702e-10	True	Up
AT1G03720							False	NS
AT1G01690	246.525451120649	0.593535095716477	0.185552478672267	3.19874517421462	0.00138027113371072	0.00276632423430193	True	NS
AT1G76230	12.310707943249	1.20350360609192	0.741226922879467	1.62366418291531	0.104447499171736	0.145843630351755	True	NS
AT1G63240	479.858990552149	0.210365166089983	0.144897030417127	1.4518252408927	0.146550203709031	0.197053227650353	True	NS
AT1G70960	1.52169476178108	3.16240167972793	2.29912685649943	1.37547942201975	0.168982861100507	0.22321413601581	True	NS
AT1G34300	527.022283594584	0.253816865761549	0.169115667566078	1.50084772992647	0.13339495023709	0.181300721525576	True	NS
AT1G09680	107.092571287769	1.55070052177875	0.327344385167743	4.73721435907359	2.16675942839638e-06	6.15523323193186e-06	True	Up
AT1G42680	0.220858609268215	1.39329879422585	4.0804728567969	0.341455229117628	0.732760903698832		False	NS
AT1G29180	6.53322350089326	-1.71541800618744	1.0894295678574	-1.57460202733545	0.115348334612234	0.159279777221997	True	NS
AT1G03730	236.472043746258	0.0651531312159992	0.189899506226309	0.343092683655291	0.731528735053736	0.779771428569444	True	NS
AT1G18160	1743.55015674542	0.576398249882671	0.108958377164803	5.29007741195384	1.22264600564821e-07	3.94711710487403e-07	True	NS
AT1G53490	89.2204314241611	1.99826471791502	0.272888860271387	7.32263206320606	2.43153823579228e-13	1.24661932440255e-12	True	Up
AT1G77100							False	NS
AT1G67130							False	NS
AT1G26260	109.305273484508	-2.02674989448343	0.252527117397175	-8.02587031196243	1.00808675918021e-15	6.00812859941402e-15	True	Down
AT1G64255							False	NS
AT1G08290	88.5995082611555	0.366324913995051	0.257682184856444	1.42161521255004	0.155137986090617	0.207098822726548	True	NS
AT1G12320	101.591966033627	-0.988343831038118	0.266339865805628	-3.71083700912953	0.000206575084112663	0.000466153114059345	True	NS
AT1G18990	9.58628587436051	1.05157396116413	0.7427097614391	1.41586123646276	0.156816136229567	0.209094008744424	True	NS
AT1G11220	104.555885919647	-2.2556858435638	0.331793039756455	-6.7984724610846	1.05734218675496e-11	4.79502176143169e-11	True	Down
